type_crypto,date,close_orig,close_pred_ARIMA
eth,2020-05-12,189.4557698,185.62334435450043
eth,2020-05-13,199.4270596,189.05376730862767
eth,2020-05-14,203.0657211,198.6557794741705
eth,2020-05-15,194.5823496,202.85796856637495
eth,2020-05-16,200.6895021,195.14258871122428
eth,2020-05-17,206.8862604,200.01136223222755
eth,2020-05-18,214.3880307,206.4374601397402
eth,2020-05-19,213.6183748,213.85466846443956
eth,2020-05-20,209.9387142,213.70288565002704
eth,2020-05-21,199.1325733,210.09996298153544
eth,2020-05-22,206.8025761,199.75171408414514
eth,2020-05-23,206.5587171,205.98237557587052
eth,2020-05-24,202.0339003,206.60043665103063
eth,2020-05-25,204.1247659,202.25620244754893
eth,2020-05-26,201.0691355,203.80390487084233
eth,2020-05-27,207.4497274,201.2209597105977
eth,2020-05-28,218.6398195,206.8455446218416
eth,2020-05-29,220.1376733,217.8481919746071
eth,2020-05-30,242.4600167,220.12411082478062
eth,2020-05-31,231.9968141,240.81298763495482
eth,2020-06-01,247.8594013,233.0359510024495
eth,2020-06-02,237.6809672,246.49793013082873
eth,2020-06-03,244.1708511,238.60453017973526
eth,2020-06-04,243.6338338,243.4877308344019
eth,2020-06-05,240.433126,243.71976873641265
eth,2020-06-06,241.8586389,240.5980549769035
eth,2020-06-07,244.0584214,241.64884922008568
eth,2020-06-08,246.3781157,243.86764183097284
eth,2020-06-09,243.8423357,246.1933775902813
eth,2020-06-10,247.4236917,244.00791254132346
eth,2020-06-11,231.6849242,247.07467998935093
eth,2020-06-12,237.3373521,232.81204491892174
eth,2020-06-13,238.133142,236.62071264562152
eth,2020-06-14,232.8573889,238.10413019054252
eth,2020-06-15,230.8181249,233.18565026036157
eth,2020-06-16,235.2560454,230.81498574684798
eth,2020-06-17,234.0456226,234.8401076268401
eth,2020-06-18,231.6910598,234.13849708391172
eth,2020-06-19,228.7443048,231.77562438086727
eth,2020-06-20,229.006598,228.8506586578602
eth,2020-06-21,227.9096308,228.87195325973664
eth,2020-06-22,243.1393089,227.92250783951812
eth,2020-06-23,242.9322887,241.96655375929208
eth,2020-06-24,234.6943221,243.13173271021674
eth,2020-06-25,232.7371074,235.22368654391056
eth,2020-06-26,229.6865681,232.68430427912958
eth,2020-06-27,221.0846883,229.8081525307468
eth,2020-06-28,224.8690096,221.58149070964956
eth,2020-06-29,227.7523048,224.38714168190577
eth,2020-06-30,225.8401111,227.5329883892249
eth,2020-07-01,230.5722265,225.95148962325706
eth,2020-07-02,226.9372227,230.13299936898963
eth,2020-07-03,225.177161,227.20348599135195
eth,2020-07-04,228.977045,225.174823149852
eth,2020-07-05,227.7044487,228.60613498032637
eth,2020-07-06,241.3388892,227.78627649256532
eth,2020-07-07,238.8108323,240.2776125573854
eth,2020-07-08,246.4938534,239.14951976143988
eth,2020-07-09,241.9954121,245.84879131325496
eth,2020-07-10,240.7695516,242.3867075415657
eth,2020-07-11,239.015311,240.7319134919836
eth,2020-07-12,241.7508595,239.0654230209065
eth,2020-07-13,240.0082873,241.47093426011006
eth,2020-07-14,240.3632791,240.1208370699693
eth,2020-07-15,238.8455923,240.2543410604777
eth,2020-07-16,233.809781,238.90344116935125
eth,2020-07-17,232.7986536,234.08746906313243
eth,2020-07-18,235.6721442,232.72913415416244
eth,2020-07-19,238.9100171,235.38789109677606
eth,2020-07-20,236.2352685,238.6637672238494
eth,2020-07-21,245.3878604,236.41957030293963
eth,2020-07-22,262.9296897,244.63372375762657
eth,2020-07-23,274.7101309,261.772643107187
eth,2020-07-24,279.1138861,274.1135227864821
eth,2020-07-25,303.8784032,278.96493192027503
eth,2020-07-26,309.3796446,302.1670461312922
eth,2020-07-27,320.763709,309.38627211660196
eth,2020-07-28,315.6434989,320.054561697011
eth,2020-07-29,316.3678645,316.21477604547414
eth,2020-07-30,334.3199445,316.2583884779491
eth,2020-07-31,346.0067062,333.0748076035091
eth,2020-08-01,386.6544851,345.49679829419193
eth,2020-08-02,370.4771463,383.99378915751527
eth,2020-08-03,386.6371818,372.36312290363134
eth,2020-08-04,389.5160607,385.3100629190984
eth,2020-08-05,400.5766125,389.65934455721515
eth,2020-08-06,394.9861534,399.93119813212746
eth,2020-08-07,379.4443062,395.6673044572125
eth,2020-08-08,392.3599429,380.56794580990834
eth,2020-08-09,389.3953757,391.28278773221933
eth,2020-08-10,395.5182367,389.9097336032489
eth,2020-08-11,379.1132622,395.13255754838633
eth,2020-08-12,387.6098602,380.4823388207891
eth,2020-08-13,425.5160467,386.8335045985338
eth,2020-08-14,436.9238517,423.0419759067526
eth,2020-08-15,432.8443798,436.8386135902776
eth,2020-08-16,433.5013226,433.45920805258874
eth,2020-08-17,430.7982843,433.53129604378216
eth,2020-08-18,423.1282132,431.1426335507774
eth,2020-08-19,406.0469719,423.7711543059729
eth,2020-08-20,416.4723039,407.27517164698145
eth,2020-08-21,387.5109745,415.57427634486635
eth,2020-08-22,395.8746079,389.8631211171347
eth,2020-08-23,391.4403594,394.91836679150714
eth,2020-08-24,407.9832506,391.990353557299
